Species	Lake	Age	Year	Season
LMB	Waneta	3	2004	Spring
LMB	Waneta	3	2004	Spring
LMB	Waneta	6	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	5	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	3	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	5	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	5	2004	Spring
LMB	Waneta	5	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	5	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	5	2004	Spring
LMB	Waneta	7	2004	Spring
LMB	Waneta	5	2004	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	6	2004	Spring
LMB	Waneta	5	2004	Spring
LMB	Waneta	3	2004	Spring
LMB	Waneta	6	2004	Spring
LMB	Waneta	5	2004	Spring
LMB	Waneta	6	2004	Spring
LMB	Waneta	7	2004	Spring
LMB	Waneta	6	2004	Spring
LMB	Waneta	6	2004	Spring
LMB	Waneta	8	2004	Spring
LMB	Waneta	9	2004	Spring
LMB	Waneta	9	2004	Spring
LMB	Waneta	7	2004	Spring
LMB	Waneta	11	2004	Spring
LMB	Waneta	2	2005	Spring
LMB	Waneta	2	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	3	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	7	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	5	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	4	2005	Spring
LMB	Waneta	7	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	6	2005	Spring
LMB	Waneta	7	2005	Spring
LMB	Waneta	7	2005	Spring
LMB	Waneta	8	2005	Spring
LMB	Waneta	8	2005	Spring
LMB	Waneta	9	2005	Spring
LMB	Waneta	8	2005	Spring
LMB	Waneta	11	2005	Spring
LMB	Waneta	10	2005	Spring
LMB	Waneta	11	2005	Spring
LMB	Waneta	10	2005	Spring
LMB	Waneta	2	2006	Spring
LMB	Waneta	4	2006	Spring
LMB	Waneta	2	2006	Spring
LMB	Waneta	4	2006	Spring
LMB	Waneta	5	2006	Spring
LMB	Waneta	5	2006	Spring
LMB	Waneta	6	2006	Spring
LMB	Waneta	0	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	1	2003	Fall
LMB	Waneta	2	2003	Fall
LMB	Waneta	2	2003	Fall
LMB	Waneta	2	2003	Fall
LMB	Waneta	2	2003	Fall
LMB	Waneta	3	2003	Fall
LMB	Waneta	3	2003	Fall
LMB	Waneta	4	2003	Fall
LMB	Waneta	3	2003	Fall
LMB	Waneta	4	2003	Fall
LMB	Waneta	4	2003	Fall
LMB	Waneta	3	2003	Fall
LMB	Waneta	5	2003	Fall
LMB	Waneta	5	2003	Fall
LMB	Waneta	3	2003	Fall
LMB	Waneta	6	2003	Fall
LMB	Waneta	3	2003	Fall
LMB	Waneta	5	2003	Fall
LMB	Waneta	7	2003	Fall
LMB	Waneta	5	2003	Fall
LMB	Waneta	5	2003	Fall
LMB	Waneta	6	2003	Fall
LMB	Waneta	7	2003	Fall
LMB	Waneta	8	2003	Fall
LMB	Waneta	9	2003	Fall
LMB	Waneta	9	2003	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	0	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	2	2004	Fall
LMB	Waneta	2	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	2	2004	Fall
LMB	Waneta	2	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	4	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	4	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	4	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	4	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	3	2004	Fall
LMB	Waneta	5	2004	Fall
LMB	Waneta	5	2004	Fall
LMB	Waneta	5	2004	Fall
LMB	Waneta	4	2004	Fall
LMB	Waneta	6	2004	Fall
LMB	Waneta	6	2004	Fall
LMB	Waneta	5	2004	Fall
LMB	Waneta	6	2004	Fall
LMB	Waneta	5	2004	Fall
LMB	Waneta	6	2004	Fall
LMB	Waneta	6	2004	Fall
LMB	Waneta	6	2004	Fall
LMB	Waneta	8	2004	Fall
LMB	Waneta	9	2004	Fall
LMB	Waneta	11	2004	Fall
LMB	Waneta	0	2005	Fall
LMB	Waneta	0	2005	Fall
LMB	Waneta	0	2005	Fall
LMB	Waneta	0	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	0	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	3	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	1	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	3	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	3	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	2	2005	Fall
LMB	Waneta	3	2005	Fall
LMB	Waneta	3	2005	Fall
LMB	Waneta	4	2005	Fall
LMB	Waneta	4	2005	Fall
LMB	Waneta	3	2005	Fall
LMB	Waneta	4	2005	Fall
LMB	Waneta	3	2005	Fall
LMB	Waneta	3	2005	Fall
LMB	Waneta	3	2005	Fall
LMB	Waneta	4	2005	Fall
LMB	Waneta	4	2005	Fall
LMB	Waneta	4	2005	Fall
LMB	Waneta	4	2005	Fall
LMB	Waneta	5	2005	Fall
LMB	Waneta	4	2005	Fall
LMB	Waneta	6	2005	Fall
LMB	Waneta	5	2005	Fall
LMB	Waneta	5	2005	Fall
LMB	Waneta	6	2005	Fall
LMB	Waneta	6	2005	Fall
LMB	Waneta	8	2005	Fall
LMB	Waneta	6	2005	Fall
LMB	Waneta	8	2005	Fall
LMB	Waneta	5	2005	Fall
LMB	Waneta	5	2005	Fall
LMB	Waneta	6	2005	Fall
LMB	Waneta	6	2005	Fall
LMB	Waneta	5	2005	Fall
LMB	Waneta	5	2005	Fall
LMB	Waneta	7	2005	Fall
LMB	Waneta	7	2005	Fall
LMB	Waneta	6	2005	Fall
LMB	Waneta	5	2005	Fall
LMB	Waneta	6	2005	Fall
LMB	Waneta	8	2005	Fall
LMB	Waneta	10	2005	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	0	2006	Fall
LMB	Waneta	1	2006	Fall
LMB	Waneta	1	2006	Fall
LMB	Waneta	1	2006	Fall
LMB	Waneta	1	2006	Fall
LMB	Waneta	1	2006	Fall
LMB	Waneta	2	2006	Fall
LMB	Waneta	1	2006	Fall
LMB	Waneta	2	2006	Fall
LMB	Waneta	2	2006	Fall
LMB	Waneta	2	2006	Fall
LMB	Waneta	1	2006	Fall
LMB	Waneta	2	2006	Fall
LMB	Waneta	2	2006	Fall
LMB	Waneta	3	2006	Fall
LMB	Waneta	3	2006	Fall
LMB	Waneta	2	2006	Fall
LMB	Waneta	5	2006	Fall
LMB	Waneta	4	2006	Fall
LMB	Waneta	5	2006	Fall
LMB	Waneta	4	2006	Fall
LMB	Waneta	5	2006	Fall
LMB	Waneta	5	2006	Fall
LMB	Waneta	5	2006	Fall
LMB	Waneta	5	2006	Fall
LMB	Waneta	5	2006	Fall
LMB	Waneta	7	2006	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	0	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	1	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	3	2007	Fall
LMB	Waneta	3	2007	Fall
LMB	Waneta	3	2007	Fall
LMB	Waneta	3	2007	Fall
LMB	Waneta	2	2007	Fall
LMB	Waneta	3	2007	Fall
LMB	Waneta	4	2007	Fall
LMB	Waneta	4	2007	Fall
LMB	Waneta	3	2007	Fall
LMB	Waneta	5	2007	Fall
LMB	Waneta	6	2007	Fall
LMB	Waneta	5	2007	Fall
LMB	Waneta	6	2007	Fall
LMB	Waneta	6	2007	Fall
LMB	Waneta	5	2007	Fall
LMB	Waneta	7	2007	Fall
LMB	Waneta	6	2007	Fall
LMB	Waneta	6	2007	Fall
LMB	Waneta	7	2007	Fall
LMB	Waneta	7	2007	Fall
LMB	Waneta	8	2007	Fall
LMB	Waneta	8	2007	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	0	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	1	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	4	2008	Fall
LMB	Waneta	2	2008	Fall
LMB	Waneta	3	2008	Fall
LMB	Waneta	3	2008	Fall
LMB	Waneta	4	2008	Fall
LMB	Waneta	3	2008	Fall
LMB	Waneta	3	2008	Fall
LMB	Waneta	4	2008	Fall
LMB	Waneta	5	2008	Fall
LMB	Waneta	4	2008	Fall
LMB	Waneta	4	2008	Fall
LMB	Waneta	4	2008	Fall
LMB	Waneta	5	2008	Fall
LMB	Waneta	6	2008	Fall
LMB	Waneta	6	2008	Fall
LMB	Waneta	6	2008	Fall
LMB	Waneta	7	2008	Fall
LMB	Waneta	7	2008	Fall
LMB	Waneta	8	2008	Fall
LMB	Waneta	8	2008	Fall
LMB	Waneta	10	2008	Fall
LMB	Waneta	0	2009	Fall
LMB	Waneta	0	2009	Fall
LMB	Waneta	0	2009	Fall
LMB	Waneta	0	2009	Fall
LMB	Waneta	1	2009	Fall
LMB	Waneta	2	2009	Fall
LMB	Waneta	1	2009	Fall
LMB	Waneta	2	2009	Fall
LMB	Waneta	1	2009	Fall
LMB	Waneta	1	2009	Fall
LMB	Waneta	1	2009	Fall
LMB	Waneta	1	2009	Fall
LMB	Waneta	1	2009	Fall
LMB	Waneta	1	2009	Fall
LMB	Waneta	2	2009	Fall
LMB	Waneta	4	2009	Fall
YP	Lamoka	2	2004	Spring
YP	Lamoka	2	2004	Spring
YP	Lamoka	3	2004	Spring
YP	Lamoka	3	2004	Spring
YP	Lamoka	3	2004	Spring
YP	Lamoka	6	2004	Spring
YP	Lamoka	3	2004	Spring
YP	Lamoka	5	2004	Spring
YP	Lamoka	4	2004	Spring
YP	Lamoka	3	2004	Spring
YP	Lamoka	6	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	6	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	6	2004	Spring
YP	Lamoka	6	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	6	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	8	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	4	2004	Spring
YP	Lamoka	6	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	8	2004	Spring
YP	Lamoka	6	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	7	2004	Spring
YP	Lamoka	8	2004	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	1	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	3	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	2	2005	Spring
YP	Lamoka	3	2005	Spring
YP	Lamoka	3	2005	Spring
YP	Lamoka	3	2005	Spring
YP	Lamoka	3	2005	Spring
YP	Lamoka	4	2005	Spring
YP	Lamoka	5	2005	Spring
YP	Lamoka	4	2005	Spring
YP	Lamoka	5	2005	Spring
YP	Lamoka	5	2005	Spring
YP	Lamoka	4	2005	Spring
YP	Lamoka	4	2005	Spring
YP	Lamoka	4	2005	Spring
YP	Lamoka	7	2005	Spring
YP	Lamoka	5	2005	Spring
YP	Lamoka	6	2005	Spring
YP	Lamoka	8	2005	Spring
YP	Lamoka	6	2005	Spring
YP	Lamoka	6	2005	Spring
YP	Lamoka	7	2005	Spring
YP	Lamoka	6	2005	Spring
YP	Lamoka	8	2005	Spring
YP	Lamoka	8	2005	Spring
YP	Lamoka	7	2005	Spring
YP	Lamoka	7	2005	Spring
YP	Lamoka	1	2006	Spring
YP	Lamoka	1	2006	Spring
YP	Lamoka	1	2006	Spring
YP	Lamoka	1	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	3	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	2	2006	Spring
YP	Lamoka	3	2006	Spring
YP	Lamoka	3	2006	Spring
YP	Lamoka	3	2006	Spring
YP	Lamoka	3	2006	Spring
YP	Lamoka	4	2006	Spring
YP	Lamoka	5	2006	Spring
YP	Lamoka	5	2006	Spring
YP	Lamoka	9	2006	Spring
YP	Lamoka	7	2006	Spring
YP	Lamoka	6	2006	Spring
YP	Lamoka	4	2006	Spring
YP	Lamoka	5	2006	Spring
YP	Lamoka	9	2006	Spring
YP	Lamoka	6	2006	Spring
YP	Lamoka	5	2006	Spring
YP	Lamoka	6	2006	Spring
YP	Lamoka	7	2006	Spring
YP	Lamoka	6	2006	Spring
YP	Lamoka	6	2006	Spring
YP	Lamoka	8	2006	Spring
YP	Lamoka	7	2006	Spring
YP	Lamoka	0	2003	Fall
YP	Lamoka	0	2003	Fall
YP	Lamoka	1	2003	Fall
YP	Lamoka	2	2003	Fall
YP	Lamoka	4	2003	Fall
YP	Lamoka	5	2003	Fall
YP	Lamoka	6	2003	Fall
YP	Lamoka	6	2003	Fall
YP	Lamoka	6	2003	Fall
YP	Lamoka	4	2003	Fall
YP	Lamoka	6	2003	Fall
YP	Lamoka	6	2003	Fall
YP	Lamoka	5	2003	Fall
YP	Lamoka	6	2003	Fall
YP	Lamoka	4	2003	Fall
YP	Lamoka	6	2003	Fall
YP	Lamoka	6	2003	Fall
YP	Lamoka	6	2003	Fall
YP	Lamoka	5	2003	Fall
YP	Lamoka	7	2003	Fall
YP	Lamoka	0	2004	Fall
YP	Lamoka	0	2004	Fall
YP	Lamoka	0	2004	Fall
YP	Lamoka	0	2004	Fall
YP	Lamoka	0	2004	Fall
YP	Lamoka	0	2004	Fall
YP	Lamoka	0	2004	Fall
YP	Lamoka	0	2004	Fall
YP	Lamoka	0	2004	Fall
YP	Lamoka	1	2004	Fall
YP	Lamoka	3	2004	Fall
YP	Lamoka	6	2004	Fall
YP	Lamoka	6	2004	Fall
YP	Lamoka	6	2004	Fall
YP	Lamoka	6	2004	Fall
YP	Lamoka	6	2004	Fall
YP	Lamoka	8	2004	Fall
YP	Lamoka	1	2005	Fall
YP	Lamoka	1	2005	Fall
YP	Lamoka	1	2005	Fall
YP	Lamoka	7	2005	Fall
YP	Lamoka	7	2005	Fall
YP	Lamoka	8	2005	Fall
YP	Lamoka	0	2006	Fall
YP	Lamoka	0	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	1	2006	Fall
YP	Lamoka	0	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	3	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	2	2006	Fall
YP	Lamoka	3	2006	Fall
YP	Lamoka	3	2006	Fall
YP	Lamoka	7	2006	Fall
YP	Lamoka	6	2006	Fall
YP	Lamoka	0	2007	Fall
YP	Lamoka	0	2007	Fall
YP	Lamoka	0	2007	Fall
YP	Lamoka	0	2007	Fall
YP	Lamoka	0	2007	Fall
YP	Lamoka	0	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	1	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	1	2007	Fall
YP	Lamoka	2	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	4	2007	Fall
YP	Lamoka	4	2007	Fall
YP	Lamoka	3	2007	Fall
YP	Lamoka	0	2008	Fall
YP	Lamoka	0	2008	Fall
YP	Lamoka	0	2008	Fall
YP	Lamoka	0	2008	Fall
YP	Lamoka	0	2008	Fall
YP	Lamoka	0	2008	Fall
YP	Lamoka	0	2008	Fall
YP	Lamoka	0	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	2	2008	Fall
YP	Lamoka	1	2008	Fall
YP	Lamoka	2	2008	Fall
YP	Lamoka	2	2008	Fall
YP	Lamoka	3	2008	Fall
YP	Lamoka	3	2008	Fall
YP	Lamoka	4	2008	Fall
YP	Lamoka	3	2008	Fall
YP	Lamoka	4	2008	Fall
YP	Lamoka	4	2008	Fall
YP	Lamoka	3	2008	Fall
YP	Lamoka	3	2008	Fall
YP	Lamoka	4	2008	Fall
YP	Lamoka	3	2008	Fall
YP	Lamoka	3	2008	Fall
YP	Lamoka	4	2008	Fall
YP	Lamoka	4	2008	Fall
YP	Lamoka	3	2008	Fall
YP	Lamoka	5	2008	Fall
YP	Lamoka	5	2008	Fall
YP	Lamoka	6	2008	Fall
YP	Lamoka	11	2008	Fall
YP	Lamoka	7	2008	Fall
YP	Lamoka	6	2008	Fall
YP	Lamoka	1	2009	Fall
YP	Lamoka	1	2009	Fall
YP	Lamoka	2	2009	Fall
YP	Lamoka	3	2009	Fall
YP	Lamoka	2	2009	Fall
YP	Lamoka	3	2009	Fall
YP	Lamoka	3	2009	Fall
YP	Lamoka	3	2009	Fall
YP	Lamoka	2	2009	Fall
YP	Lamoka	2	2009	Fall
YP	Lamoka	2	2009	Fall
YP	Lamoka	2	2009	Fall
YP	Lamoka	3	2009	Fall
YP	Lamoka	3	2009	Fall
YP	Lamoka	2	2009	Fall
YP	Lamoka	2	2009	Fall
YP	Lamoka	3	2009	Fall
YP	Lamoka	4	2009	Fall
YP	Lamoka	3	2009	Fall
YP	Lamoka	4	2009	Fall
YP	Lamoka	4	2009	Fall
YP	Lamoka	5	2009	Fall
YP	Lamoka	4	2009	Fall
YP	Lamoka	4	2009	Fall
YP	Lamoka	5	2009	Fall
YP	Lamoka	5	2009	Fall
YP	Lamoka	6	2009	Fall
